id,subject,name,units,term,description
CSUS_BIO 2,Biological Sciences,"Cells, Molecules and Genes",5 Units,"Fall, Spring","Introduction to molecular and cellular biology and genetics. Topics include biomolecules, cell structure and function, cellular energetics, molecular flow of information, cell division, and genetic inheritance. Development of scientific skills and a scientific mindset will be emphasized throughout the course, particularly in lab exercises and activities. Designed for science majors. Lecture three hours; laboratory three hours; activity two hours. "
CSUS_BIO 7,Biological Sciences,Introduction to the Science of Biology,4 Units,"Fall, Spring","Introduction to major concepts of biology, including properties of living things, cells and their molecular constituents, the unity and diversity of organisms, genetics, ecology, evolution, and the scientific methods of investigation employed by biologists.  Satisfies requirements in biology for students planning to obtain the Multiple Subject Teaching Credential.  Lecture three hours; laboratory three hours. Fee course."
CSUS_BIO 9,Biological Sciences,"Our Living World: Evolution, Ecology and Behavior",3 Units,. ,"Designed for non-majors, this course is an introduction to the biological science behind important issues that face us today, such as those surrounding evolution, endangered species, conservation of ecosystems, and the behavior of organisms. By gaining an understanding of the scientific approach and the principles of evolution, ecology and behavior, students will be equipped to evaluate scientific developments and arguments in these and other issues as informed citizens. Lecture three hours. "
CSUS_BIO 10,Biological Sciences,Basic Biological Concepts,3 Units,. ,"An intensive introductory course for non-majors who will take additional course work in biology or related disciplines, including the allied health sciences. Introduction to the biological sciences with strong emphasis on cellular structure and metabolism, molecular biology and genetics, as well as concepts and principles common to all living systems including ecology and evolution. Lecture three hours. "
CSUS_BIO 15L,Biological Sciences,Laboratory Investigations in Biology,1 Unit,.  ,"Introductory laboratory investigation of the major principles of biology, including properties of all living things, the unity and diversity of organisms, structure and function of cells, energy and metabolism, genetics, ecology, evolution, and the scientific methods of investigation employed by biologists. Laboratory three hours. "
CSUS_BIO 20,Biological Sciences,Biology: A Human Perspective,3 Units,. ,"Introduction to biological concepts with emphasis on their application to humans. Topics include: Evidenced-based decision making with respect to food, nutritional supplements, drugs, pathogens, and biotechnology. How heredity and evolution contribute to our understanding of personality, sex, behavior, addiction, disease, and aging is also discussed. Lecture three hours. "
CSUS_BIO 22,Biological Sciences,Introductory Human Anatomy,4 Units,"Fall, Spring",Introduction to the study of the gross and microscopic structure of the human body using a systemic approach. Lecture three hours; laboratory three hours. Fee course. 
CSUS_BIO 25,Biological Sciences,Human Anatomy and Physiology I,4 Units,", or an equivalent combination of separate anatomy and physiology courses. Lecture three hours; laboratory three hours. Fee course. "," offers basic terminology and concepts pertaining to the disciplines of anatomy and physiology, including structure/function relationships, homeostasis, and organizational levels; and provides an introduction to the structure and function of the muscular and nervous systems. "
CSUS_BIO 26,Biological Sciences,Human Anatomy and Physiology II,4 Units,", or an equivalent combination of separate anatomy and physiology courses. Lecture three hours; laboratory three hours. Fee course.  "," provides an introduction to the structure and function of the cardiovascular, respiratory, renal and digestive systems, and emphasizes homeostatic control mechanisms. "
CSUS_BIO 30,Biological Sciences,Anatomy & Physiology - Brief Course,4 Units,"Fall, Spring","An overview of the basic anatomy and physiology of all systems. Designed to meet the standards for the Physical Education Subject Matter Program, but may also may prepare students for study in other health-related fields. "
CSUS_BIO 39,Biological Sciences,Microbiology for Allied Health Students,4 Units, Does not satisfy microbiology requirement for Biological Sciences majors.  ,"Introduction to micro-organisms, particularly bacteria and viruses, with emphasis on health care-related applications of microbiology using case studies. Laboratory work includes aseptic techniques, methods of cultivating and identifying bacteria, demonstration of microbial properties and will provide practice with basic microbiological skills. Lecture three hours; laboratory three hours. Fee Course. "
CSUS_BIO 100,Biological Sciences,Introduction to Scientific Analysis,2 Units,  ,"Covers anatomy of scientific literature, reading and writing scientific papers, proper citation formats, basic interpretation of tables and figures, graphical analysis, basic statistical analysis, experimental design to effectively test a hypothesis, and effective presentation of an experiment. Lecture one hour. Activity two hours. "
CSUS_BIO 102,Biological Sciences,The Natural History of Plants,3 Units,"Fall, Spring",. Lecture one hour; laboratory six hours. Fee course. 
CSUS_BIO 103,Biological Sciences,Plants and Civilization,3 Units,"Fall, Spring","Study of the significance of plants in the development of human civilization. Emphasis will be placed on the botanical, sociological and economic aspects of plants useful to humans. Lecture three hours. "
CSUS_BIO 104,Biological Sciences,Physiology of Human Reproduction,3 Units,Spring only,"Study of the physiology of human reproduction. Topics to be covered include: gametogenesis, the basis of fertility, conception, prenatal development, parturition, lactation and the physiology of contraception. Lecture three hours. "
